id,number,pr_author,date,author,body
964154715,15128,herbelin,2021-11-09 13:31:45,coqbot-app,"Minimized File /github/workspace/builds/coq/coq-failing/_build_ci/bedrock2/processor/src/processor/KamiRiscvStep.v (from ci-bedrock2) (interrupted by timeout, being automatically continued) (full log on GitHub Actions)\nMinimized Coq File (truncated to 32KiB; full 59KiB file on GitHub Actions Artifacts under bug.v)\n(* -*- mode: coq; coq-prog-args: (""-emacs"" ""-q"" ""-w"" ""-deprecated-native-compiler-option"" ""-Q"" ""/github/workspace/cwd"" ""Top"" ""-Q"" ""/github/workspace/builds/coq/coq-failing/_build_ci/be"
965623788,15128,herbelin,2021-11-10 18:29:38,JasonGross,"ci-bedrock2 was looping because the file took too long to test to make progress.  No idea what's up with ci-metacoq.  The minimizer has been improved, so hopefully it'll work if I ask @coqbot ci minimize ci-fiat_crypto"
965623854,15128,herbelin,2021-11-10 18:29:43,coqbot-app,I am now running minimization at commit 61ae10a on requested target ci-fiat_crypto. I'll come back to you with the results once it's done.
965630699,15128,herbelin,2021-11-10 18:38:43,coqbot-app,"Minimized File /github/workspace/builds/coq/coq-failing/_build_ci/fiat_crypto/src/Util/Tuple.v (from ci-fiat_crypto) (full log on GitHub Actions)\nWe are collecting data on the user experience of the Coq Bug Minimizer.\nIf you haven't already filled the survey for this PR, please fill out our short survey!\nMinimized Coq File (truncated to 32KiB; full 45KiB file on GitHub Actions Artifacts under bug.v)\nDeclare ML Module ""ltac_plugin"".\nModule Export AdmitTactic.\nModule Import LocalFalse.\nInductive F"
965646057,15128,herbelin,2021-11-10 18:58:46,JasonGross,"Reported ci-metacoq issue as MetaCoq/metacoq#605.  And, oops, sorry, I forgot to actually merge JasonGross/coq-tools#85 and JasonGross/coq-tools#84.  @coqbot ci minimize ci-fiat_crypto"
965646085,15128,herbelin,2021-11-10 18:58:49,coqbot-app,I am now running minimization at commit 61ae10a on requested target ci-fiat_crypto. I'll come back to you with the results once it's done.
965653376,15128,herbelin,2021-11-10 19:08:04,coqbot-app,"Minimized File /github/workspace/builds/coq/coq-failing/_build_ci/fiat_crypto/src/Util/Tuple.v (from ci-fiat_crypto) (full log on GitHub Actions)\nWe are collecting data on the user experience of the Coq Bug Minimizer.\nIf you haven't already filled the survey for this PR, please fill out our short survey!\nMinimized Coq File (truncated to 32KiB; full 44KiB file on GitHub Actions Artifacts under bug.v)\nDeclare ML Module ""ltac_plugin"".\nModule Export AdmitTactic.\nModule Import LocalFalse.\nInductive F"
854101463,14137,mattam82,2021-06-03 18:55:24,coqbot-app,"Hey, I have detected that there were CI failures at commit 4bd2ea0 without any failure in the test-suite.\nI checked that the corresponding jobs for the base commit e8040a4 succeeded. You can ask me to try to extract a minimal test case from this so that it can be added to the test-suite.\nIf you tag me saying @coqbot ci minimize, I will minimize the following target: ci-metacoq."
860549014,14137,mattam82,2021-06-14 09:42:44,SkySkimmer,@coqbot ci minimize
860549089,14137,mattam82,2021-06-14 09:42:50,coqbot-app,I have initiated minimization at commit 4bd2ea0 for the suggested target ci-metacoq as requested.
860550960,14137,mattam82,2021-06-14 09:45:53,coqbot-app,Error: Could not minimize file  (from ci-metacoq) (full log on GitHub Actions)\nbuild log (truncated to last 26KiB; full 1.7MiB file on GitHub Actions Artifacts under build.log)\noq.a  \n  inflating: _build_ci/metacoq/template-coq/src/template_coq.cmi  \n  inflating: _build_ci/metacoq/template-coq/src/template_coq.cmx  \n  inflating: _build_ci/metacoq/template-coq/src/template_coq.cmxa  \n  inflating: _build_ci/metacoq/template-coq/src/template_coq.cmxs  \n  inflating: _build_ci/metacoq/template-coq/sr
861033540,14137,mattam82,2021-06-14 22:23:28,JasonGross,"Metacoq minimization now works!\nMinimized File /github/workspace/builds/coq/coq-failing/_build_ci/metacoq/pcuic/theories/PCUICSigmaCalculus.v (from ci-metacoq) (full log on GitHub Actions)\nMinimized Coq File (consider adding this file to the test-suite)\n(* -*- mode: coq; coq-prog-args: (""-emacs"" ""-q"" ""-w"" ""-deprecated-native-compiler-option"" ""-R"" ""/github/workspace/builds/coq/coq-failing/_build_ci/metacoq/template-coq/theories"" ""MetaCoq.Template"" ""-R"" ""/github/workspace/builds/coq/coq-failing/_b"
663771189,12743,herbelin,2020-07-24 23:23:05,jfehrle,"I don't understand how associativity is used for nonterminals without levels, so not sure about that part.\nSupporting recursive definitions in ARGUMENT EXTEND could be useful.  On the other hand, it's odd that we have 2 different ways to specify productions that have different formats and feature sets.  The original Camlp5 method already supports recursive productions without any additional feature such as WITH.  Wouldn't it be possible to move the definition of rewstrategy into a GRAMMAR EXTEND"
663771575,12743,herbelin,2020-07-24 23:24:46,jfehrle,The doc_grammar.ml change looks OK.  I'd encourage you to do a make doc_gram and examine fullGrammar just to see it in action (look at the diffs)--and to perhaps familiarize yourself more with doc_grammar.
663854183,12743,herbelin,2020-07-25 13:12:55,herbelin,"@jfehrle: there are several questions in your comment.\n\nWouldn't it be possible to move the definition of rewstrategy into a GRAMMAR EXTEND and then have the ARGUMENT EXTEND provide only the extra semantic information?\n\nDo you mean it as a general move of ARGUMENT EXTEND to GRAMMAR EXTEND or just for rewstrategy? If the latter, it seems to me (and @ppedrot was saying the them, afaicj) that we should stick to one way to do such extensions (which would include at the same time parsing, and interpr"
663854578,12743,herbelin,2020-07-25 13:17:15,herbelin,"[ARGUMENT EXTEND] don't have all the features of the Campl5 style productions (e.g. inline subproductions). I think we'd be better off if we moved the semantic information elsewhere--either as annotations in the Camlp5 format or in some new file, perhaps with a build-time check that all the necessary semantic info is present.\n\nWhy not, but that may be a lot of things to do.\nAs a bit of history, here is how tactic extensions were done before the ARGUMENT EXTEND mechanism (in Coq V6.3):\nIn a v fil"
663856766,12743,herbelin,2020-07-25 13:40:06,herbelin,"Also, BTW, IIUC attribute_list in EXTEND is always interpreted as a LIST of attribute and can't refer to the nonterminal attribute_list.  And the same for induction_clause_list.\n\nThe attribute_list trick is not the clearest thing we can imagine. I did it like that to be closer to the the foo_list names used in the grammar entries at this time, but it is neither very orthodox nor very compatible with primitive entry name already having a similar suffix (even if the suffix is supposed to commute w"
664111482,12743,herbelin,2020-07-27 04:24:59,jfehrle,"Perhaps we can chat about this on a phone call as well.  We could add this additional feature to ARGUMENT EXTEND.  I have no objection.  OTOH we have 2 ways to represent productions (GRAMMAR EXTEND and ARGUMENT EXTEND) that look a bit different and have different capabilities.  The WITH is adding something that's already supported in GRAMMAR EXTEND.  If we can get to a single mechanism that serves all our requirements that will be simpler for us use, think about and maintain, and this PR might n"
675719107,12743,herbelin,2020-08-18 21:03:18,herbelin,@jfehrle: we could talk on next Thursday evening 8pm Paris time?
675758076,12743,herbelin,2020-08-18 22:52:18,jfehrle,"@herbelin To talk about possible improvements to parsing?  I don't have anything new to say yet about this particular PR.  For parsing improvements, it may make more sense to wait a little longer so I have specific ideas that I've vetted somewhat.  But I could do 8PM Paris time in any case.  On August 20th, right?"
675893601,12743,herbelin,2020-08-19 07:06:16,herbelin,"To talk about possible improvements to parsing?\n\nI meant to talk about this PR (providing recursivity vs levels, and if levels, with which syntax). But this can be a larger discussion too. Yes, on August 20th."
691910774,12743,herbelin,2020-09-14 08:40:54,herbelin,"@ppedrot: I'd like to have your opinion about this PR. Indeed, this PR is introducing new syntax, namely support for recursive grammars, which is an alternative way to using levels.\nI could also support levels, e.g. with a user syntax of the following form:\nARGUMENT EXTEND rewstrategy\nLEVEL 1\n    RIGHT ASSOCIATIVITY\n    PRINTED BY { pr_strategy1 }\n  | [ rewstrategy(0)(h) "";"" rewstrategy(0)(h') ] -> { StratBinary (Compose, h, h') }\n  | [ rewstrategy(0)(h) ] -> { h }\nLEVEL 0\n     RIGHT ASSOCIATIVI"
691920797,12743,herbelin,2020-09-14 08:59:31,ppedrot,"@herbelin On second thoughts I am not sure I see the interest of adding that much complexity to the ARGUMENT EXTEND macro. At first I thought that at least it'd help to generate a printer automatically, but I realized that it's not even the case because you still have to provide one in the PRINTED BY clauses.\nSo, essentially, my opinion on this PR depends on the following question: what is gained here compared to an explicit parsing rule performed through GRAMMAR EXTEND? The latter gives you all"
691932494,12743,herbelin,2020-09-14 09:20:01,herbelin,"The question is about not having too many APIs and syntaxes to do the same thing. It is also a way to explicitly say that declaring an argument is not only a parsing rule, but also a printing rule, an interning rule, an interpretation rule, a substitution rule.\nOr are you saying that we could keep the ARGUMENT EXTEND header but change the syntax for the body of ARGUMENT EXTEND to camlp5 syntax?"
691934500,12743,herbelin,2020-09-14 09:24:11,ppedrot,"The question is about not having too many APIs and syntaxes to do the same thing\n\nIn that respect, this PR is making things worse then?\n\nIt is also a way to explicitly say that declaring an argument is not only [...]\n\nThere is more you can define around generic arguments, e.g. you can extend constr quotations with arbitrary stuff and the like. The set of features registered on a generic argument is open. To me, ARGUMENT EXTEND is just a helper to make the easy case easy. If you want to get non-t"
691950212,12743,herbelin,2020-09-14 09:56:26,herbelin,"The question is about not having too many APIs and syntaxes to do the same thing\n\nIn that respect, this PR is making things worse then?\n\nNot if we consider that camlp5 is not supposed to be used by plugin developers.\n\n\nIt is also a way to explicitly say that declaring an argument is not only [...]\n\nThere is more you can define around generic arguments, e.g. you can extend constr quotations with arbitrary stuff and the like. The set of features registered on a generic argument is open. To me, ARG"
691956213,12743,herbelin,2020-09-14 10:08:03,ppedrot,"Not if we consider that camlp5 is not supposed to be used by plugin developers.\n\nIn the end the Tacentries API generates tokens using the campl5 production type, so at best it's a pious lie.\n\nI don't get what is your proposal. Is it to keep things as they are?\n\nThe current situation is not satisfactory, but I think that adding layers of complexity to reimplement the very same thing as the base API except for the use of a half-baked, quirky syntax that is constrained by some unfortunate historica"
692295473,12743,herbelin,2020-09-14 20:27:52,herbelin,"In particular, I have a concrete question which is blocking me to continue working on notations\n\nI agree this is a real problem[1], but judging from the parsing rules of that argument, it's definitely leaning on the side of full-blown DSLs. It'd be indeed more robust to write it via a GRAMMAR EXTEND in ssr-style, which would solve your blocker on notations.\n\nHonestly, in term of time, it would be faster to me to have this PR merged (which is not a big deal), but I can also backtrack and study ho"
692338556,12743,herbelin,2020-09-14 22:04:51,jfehrle,"Given the guarantees enforced by the campl5 engine and its overall implementation, I technically believe that most of the Coq syntax works by accident.\n\n""works"" meaning ""parses correctly"", right?\n\nIn a streak of cognitive dissonance, I both dream and fear of the day we switch to a parser engine that gives you more invariants.\n\nWe should think about ways to evolve what we have; switching to another parser engine is likely to create havoc both for developers and users.  I've been thinking about wr"
699529814,12743,herbelin,2020-09-26 18:15:25,herbelin,"@ppedrot: unless we take the decision to renounce to ARGUMENT EXTEND, I'd be leaning to keep ARGUMENT EXTEND for rewstrategy."
851624138,12743,herbelin,2021-05-31 18:15:36,herbelin,"I don't know how to unblock this PR. @ppedrot and @jfehrle seem to prefer GRAMMAR EXTEND. On my side, I find clearer to have a command which forces to declare a printer."
851681041,12743,herbelin,2021-05-31 21:02:34,coqbot-app,"Hey, I have detected that there were CI failures at commit f58742f without any failure in the test-suite.\nI checked that the corresponding jobs for the base commit ff1040b succeeded. You can ask me to try to extract a minimal test case from this so that it can be added to the test-suite.\nIf you tag me saying @coqbot ci minimize, I will minimize the following target: ci-coq_performance_tests."
851686394,12743,herbelin,2021-05-31 21:18:30,JasonGross,@coqbot ci minimize
851686428,12743,herbelin,2021-05-31 21:18:34,coqbot-app,I have initiated minimization at commit f58742f for the suggested target ci-coq_performance_tests as requested.
851692477,12743,herbelin,2021-05-31 21:33:24,coqbot-app,Error: Could not minimize file /github/workspace/builds/coq/coq-failing/_build_ci/coq_performance_tests/src/fiat_crypto_via_setoid_rewrite_standalone.v (from ci-coq_performance_tests) (full log on GitHub Actions)\nbuild log (truncated to last 26KiB; full 3.5MiB file on GitHub Actions Artifacts under build.log)\n                                mod 2305843009213693952 =? 0)\n                                                 []))\n                                                 (prod_rect\n             
851700002,12743,herbelin,2021-05-31 22:08:19,JasonGross,"This seems to be a nondeterministic bug in Coq's native compilation handling, let's try again.  Does Coq fail to clean up in /tmp and then error on trying to link everything in /tmp?\n@coqbot CI minimize"
851700009,12743,herbelin,2021-05-31 22:08:22,coqbot-app,I have initiated minimization at commit f58742f for the suggested target ci-coq_performance_tests as requested.
851702877,12743,herbelin,2021-05-31 22:22:52,coqbot-app,Error: Could not minimize file /github/workspace/builds/coq/coq-failing/_build_ci/coq_performance_tests/src/fiat_crypto_via_setoid_rewrite_standalone.v (from ci-coq_performance_tests) (full log on GitHub Actions)\nbuild log (truncated to last 26KiB; full 3.5MiB file on GitHub Actions Artifacts under build.log)\n                                mod 2305843009213693952 =? 0)\n                                                 []))\n                                                 (prod_rect\n             
852299337,12743,herbelin,2021-06-01 17:17:08,JasonGross,"I've worked around the issue, let's try once more, and sorry for the noise\n@coqbot CI minimize"
852299411,12743,herbelin,2021-06-01 17:17:15,coqbot-app,I have initiated minimization at commit f58742f for the suggested target ci-coq_performance_tests as requested.
852366903,12743,herbelin,2021-06-01 18:55:32,jfehrle,"I don't know how to unblock this PR.\n\nAnd it has been dormant for 9 months.  Clearly we need some discussion.  I would like to see the parsing code become simpler and more consistent (fewer mechanisms if possible).  It seemed that this PR might add complexity and make it harder to simplify the parsing code.  Also it would help to say how this will benefit users, what problem it would solve for them.\nPerhaps we (including @ppedrot in particular) could have a discussion about how we'd like to evol"
